Von,IBNR,Nach,IBNR,Tarifkilometer,Bus,Außenherum,Ausschlussstrecke,Region
Nohfelden,4445,Winnweiler,6483,102,,N,,437
Nohra(Weimar),12511,Obergrunstedt,12524,2,,N,,1305
Nohra(Weimar),12511,Tannroda,13089,17,,N,,1305
Nohra(Weimar),12511,Weimar Berkaer Bf,13256,4,,N,,1305
Nohra(Weimar),12511,Weimar West,13266,5,,N,,1305
Nohra(Wipper),12512,Sollstedt,13004,14,,N,,1318
Nohra(Wipper),12512,Werther,13291,6,,N,,1318
Nohra(Wipper),12512,Wipperdorf,13318,3,,N,,1318
Nonnenhorn,4446,Wasserburg(Bodensee),6218,2,,N,,71
Norddeich Mole,4439,Norddeich,4449,1,,N,,147
Norden,800,Marienhafe,3866,8,,N,,431
Norden,800,Norddeich,4449,6,,N,,147
Norden,800,Norddeich Mole,4439,7,,N,,147
Nordendorf,4451,Oberneufnach,4566,63,,N,,413
Nordendorf,4451,Offingen,4654,73,,N,,413
Nordendorf,4451,Pfaffenhausen,4780,100,,A,,413
Nordendorf,4451,Rammingen(Bay),4927,82,,A,,413
Nordendorf,4451,Sontheim(Schwab),5607,104,,A,,413
Nordendorf,4451,Stetten(Schwab),5725,96,,A,,413
Nordendorf,4451,Türkheim(Bay)Markt,5921,77,,N,,413
Nordendorf,4451,Unterrammingen,6007,84,,A,,413
Nordendorf,4451,Walkertshofen,6174,55,,N,,413
Nordendorf,4451,Wasserburg(Günz),6219,142,,A,,413
Nordendorf,4451,Weilbach(Unterallg),6279,102,,A,,413
Nordendorf,4451,Westendorf,6363,2,,N,,413
Nordendorf,4451,Westheim(Schwab),6378,28,,N,,413
Nordendorf,4451,Wiedergeltingen,6395,85,,A,,413
Nordendorf,4451,Wollmetshofen,6556,48,,N,,413
Nordenham,4452,Rodenkirchen(Oldb),5119,9,,N,,326
Nordenham,4452,Schierbrok,5343,52,,N,,326
Nordenham,4452,Wüsting,6270,52,,N,,326
Nordhalben,4455,Pressig-Rothenkirch.,4881,44,,N,,145
Nordhalben,4455,Probstzella,10288,70,,N,,145
Nordhalben,4455,Redwitz(Rodach),4979,42,,N,,145
Nordhalben,4455,Rehau,4988,74,,A,,145
Nordhalben,4455,Röslau,5133,87,,A,,145
Nordhalben,4455,Rothenbürg,5189,28,,N,,145
Nordhalben,4455,Schauenstein,5326,30,,N,,145
Nordhalben,4455,Schönwald(Oberfr),5412,83,,A,,145
Nordhalben,4455,Schwarzenbach(Saale),5466,60,,A,,145
Nordhalben,4455,Schwarzenbach a Wald,5463,29,x,N,,145
Nordhalben,4455,Schwarzenhammer,5470,97,,A,,145
Nordhalben,4455,Selbitz,5520,26,,N,,145
Nordhalben,4455,Selb Nord,5516,88,,A,,145
Nordhalben,4455,Selb-Plößberg,5518,85,,A,,145
Nordhalben,4455,Selb-Plößberg(Gr),5519,89,,A,,145
Nordhalben,4455,Selb Stadt,5517,89,,A,,145
Nordhalben,4455,Seulbitz,5545,54,,N,,145
Nordhalben,4455,Sparneck,5621,55,,N,,145
Nordhalben,4455,Stammbach,5674,57,,N,,145
Nordhalben,4455,Stegenwaldhaus,5686,30,,N,,145
Nordhalben,4455,Steinbach a Wald,5692,56,,N,,145
Nordhalben,4455,Steinwiesen,5716,15,x,N,,145
Nordhalben,4455,Stockheim(Oberfr),5737,38,,N,,145
Nordhalben,4455,Thiersheim,5861,105,,A,,145
Nordhalben,4455,Thurnau,5866,85,,N,,145
Nordhalben,4455,Tröstau,5909,101,,A,,145
Nordhalben,4455,Unfriedsdorf,5967,44,,N,,145
Nordhalben,4455,Unterrodach,6010,24,x,N,,145
Nordhalben,4455,Untersteinach(b St),6017,75,,N,,145
Nordhalben,4455,Unterweißenbach,6023,93,,A,,145
Nordhalben,4455,Wallenfels,6179,16,x,N,,145
Nordhalben,4455,Weißdorf,6295,52,,N,,145
Nordhalben,4455,Weißenstadt,6301,63,,N,,145
Nordhalben,4455,Wunsiedel,6594,95,,A,,145
Nordhalben,4455,Wurlitz,6624,71,,A,,145
Nordhalben,4455,Wüstenselbitz,6588,40,,N,,145
Nordhalben,4455,Zell(Oberfr),6639,58,,N,,145
Nordhastedt,4456,Osterstedt,4707,28,,N,,500
Nordhastedt,4456,Wasbek,6213,50,,N,,500
Nordhausen,10256,Bennungen,11138,26,,N,,1081
Nordhausen,10256,Bernterode,11172,29,,N,,1318
Nordhausen,10256,Ellrich,11480,14,,N,,1319
Nordhausen,10256,Gebra(Hainleite),11602,21,,N,,1318
Nordhausen,10256,Gernrode-N.erorschel,12492,35,,N,,1318
Nordhausen,10256,Glückauf,11643,17,,N,,1318
Nordhausen,10256,Görsbach,11657,13,,N,,1081
Nordhausen,10256,Großfurra,11750,15,,N,,1318
Nordhausen,10256,Hausen(Eichsfeld),11834,38,,N,,1318
Nordhausen,10256,Heringen(Helme),11860,8,,N,,1081
Nordhausen,10256,Kleinfurra,12033,11,,N,,1318
Nordhausen,10256,Niedersachswerfen,12494,6,,N,,1319
Nordhausen,10256,Nohra(Wipper),12512,11,,N,,1318
Nordhausen,10256,Nordhausen-Salza,12516,3,,N,,1319
Nordhausen,10256,Roßla,12796,22,,N,,1081
Nordhausen,10256,Sollstedt,13004,25,,N,,1318
Nordhausen,10256,Wallhausen(Helme),13217,32,,N,,1081
Nordhausen,10256,Werther,13291,5,,N,,1318
Nordhausen,10256,Wipperdorf,13318,14,,N,,1318
Nordhausen,10256,Woffleben,13333,9,,N,,1319
Nordhausen,10256,Wolkramshausen,10385,8,,N,,1318
Nordhausen-Salza,12516,Woffleben,13333,6,,N,,1319
Nordheim(Württ),4458,Walheim(Württ),6171,15,,N,,349
Nordheim v Rhön,4457,Ostheim v Rhön,4711,4,x,N,,279
Nordheim v Rhön,4457,Stockheim(Unterfr),5738,8,x,N,,279
Nordholz,4460,Otterndorf,4727,26,,N,,34
Nordholz,4460,Wingst,6475,42,,N,,34
Nordholz,4460,Wremen,6570,17,,N,,34
Nordhorn,4467,Papenburg(Ems),4751,122,,N,,334
Nordhorn,4467,Quendorf,4912,14,,N,,334
Nordhorn,4467,Salzbergen,5262,32,,N,,334
Nordhorn,4467,Schüttorf,5436,23,,N,,334
Nordhorn-Blanke,4465,Nordhorn,4467,2,,N,,334
Nordhorn-Blanke,4465,Papenburg(Ems),4751,120,,N,,334
Nordhorn-Blanke,4465,Quendorf,4912,12,,N,,334
Nordhorn-Blanke,4465,Salzbergen,5262,30,,N,,334
Nordhorn-Blanke,4465,Schüttorf,5436,21,,N,,334
Nördlingen,280,Aufhausen(Württ),655,16,,N,,2
Nördlingen,280,Bopfingen,1090,13,,N,,2
Nördlingen,280,Bühlingen,1253,12,x,N,,2
Nördlingen,280,Dinkelsbühl,1467,30,x,N,,2
Nördlingen,280,Ebermergen,1628,21,,N,,2
Nördlingen,280,Ellwangen,1751,43,,N,,2
Nördlingen,280,Feuchtwangen,1979,43,x,N,,2
Nördlingen,280,Fremdingen,2082,15,x,N,,2
Nördlingen,280,Goldshöfe,380,33,,N,,2
Nördlingen,280,Harburg(Schwab),2593,18,,N,,2
Nördlingen,280,Hofen(b Aalen),2930,36,,N,,2
Nördlingen,280,Hoppingen,2994,13,,N,,2
Nördlingen,280,Jagstzell,3111,52,,N,,2
Nördlingen,280,Lauchheim,3569,24,,N,,2
Nördlingen,280,Marktoffingen,3886,9,x,N,,2
Nördlingen,280,Möttingen,4071,9,,N,,2
Nördlingen,280,Pflaumloch,4796,5,,N,,2
Nördlingen,280,Rühlingstetten,5216,19,x,N,,2
Nördlingen,280,Schopfloch(Mittelfr),5422,37,x,N,,2
Nördlingen,280,Schrezheim,5431,41,,N,,2
Nördlingen,280,Schwabsberg,5445,37,,N,,2
Nördlingen,280,Stimpfach,5732,55,,N,,2
Nördlingen,280,Trochtelfingen(Bopf),5908,8,,N,,2
Nördlingen,280,Wallerstein,6182,4,x,N,,2
Nördlingen,280,Wasseralfingen,6217,38,,N,,2
Nördlingen,280,Westhausen,6376,28,,N,,2
Nördlingen,280,Wörnitzstein,6533,24,,N,,2
Nordstemmen,282,Bad Münder(Deister),725,65,,A,x,69
Nordstemmen,282,Bantorf,797,56,,N,x,69
Nordstemmen,282,Barnten,808,4,,N,,69
Nordstemmen,282,Barsinghausen,812,51,,N,x,69
Nordstemmen,282,Bennigsen,872,47,,N,x,69
Nordstemmen,282,Egestorf(Deister),1675,47,,N,x,69
Nordstemmen,282,Emmerke,1775,6,,N,,69
Nordstemmen,282,Empelde,1781,33,,N,x,69
Nordstemmen,282,Hannover Bismarckstr,2580,24,,N,,69
Nordstemmen,282,Hannover-Bornum,2581,32,,N,x,69
Nordstemmen,282,Hannover-Linden/Fi.,2586,30,,N,x,69
Nordstemmen,282,HannoverMesseLaatzen,3487,19,,N,,69
Nordstemmen,282,Holtensen/Linderte,2969,42,,N,x,69
Nordstemmen,282,Kirchdorf(Deister),3267,49,,N,x,69
Nordstemmen,282,Lemmie,3635,40,,N,x,69
Nordstemmen,282,Rethen(Leine),5047,15,,N,,69
Nordstemmen,282,Ronnenberg,5160,35,,N,x,69
Nordstemmen,282,Sarstedt,5292,8,,N,,69
Nordstemmen,282,Springe,5638,57,,A,x,69
Nordstemmen,282,Völksen/Eldagsen,1741,52,,N,x,69
Nordstemmen,282,Weetzen,342,38,,N,x,69
Nordstemmen,282,Wennigsen(Deister),6336,43,,N,x,69
Nordstemmen,282,Winninghausen,6482,54,,N,x,69
Nordwalde,4461,Münster-Sprakel,5635,24,,N,,503
Nordwalde,4461,Reckenfeld,4972,35,,N,,503
Nordwalde,4461,Steinfurt-Grottenk,5712,9,,N,,503
Norf,4462,Pulheim,4898,43,,A,,191
Norf,4462,Rommerskirchen,5159,52,,A,,191
Norf,4462,Stommeln,5746,47,,A,,191
Norheim,4463,Bad Sobernheim,5583,16,,N,,437
Norheim,4463,Rockenhausen,5111,26,,N,,437
Norheim,4463,Staudernheim,5678,12,,N,,437
Norheim,4463,Weidenthal,6261,61,,N,,437
Norheim,4463,Winnweiler,6483,35,,N,,437
Norsingen,4464,Neuenburg(Baden),6901,21,,N,,26
Norsingen,4464,Neuenburg(Baden)(Gr),6924,23,,N,,26
Norsingen,4464,Rheinweiler,5068,30,,N,,26
Norsingen,4464,Riehen,5091,54,,N,,26
Norsingen,4464,Riehen Niederholz,5093,56,,A,,26
Norsingen,4464,Schallstadt,5317,3,,N,,26
Norsingen,4464,Schliengen,5364,23,,N,,26
Norsingen,4464,Schönau(Schwarzw),5398,90,,A,,26
Norsingen,4464,Schopfheim,5420,68,,N,,26
Norsingen,4464,Schopfheim-Schlatth.,5426,69,,N,,26
Norsingen,4464,Schopfheim West,5425,66,,N,,26
Norsingen,4464,Staufen,5680,10,,N,,26
Norsingen,4464,Staufen Süd,5681,11,,N,,26
Norsingen,4464,Steinen,5701,62,,N,,26
Norsingen,4464,Todtnau,5881,97,,A,,26
Norsingen,4464,Weil am Rhein,6272,47,,N,,26
Norsingen,4464,Weil am Rhein-Garten,6276,48,,N,,26
Norsingen,4464,Weil am Rhein Ost,6273,50,,N,,26
Norsingen,4464,Weil am Rhein-Pfädl,6278,49,,N,,26
Norsingen,4464,Zell(Wiesental),6641,75,,A,,26
Northeim(Han),283,Adelebsen,418,57,,A,x,116
Northeim(Han),283,Bad Driburg(Westf),697,87,,N,,116
Northeim(Han),283,Bad Karlshafen,3182,48,,N,,116
Northeim(Han),283,Beverungen-Wehrden,6253,59,,N,,116
Northeim(Han),283,Bodenfelde,1050,38,,N,,116
Northeim(Han),283,Brakel(Höxter),1121,75,,N,,116
Northeim(Han),283,Einbeck BBS/PS-Sp.,1719,17,,N,,112
Northeim(Han),283,Einbeck Mitte,1717,16,,N,,112
Northeim(Han),283,Einbeck Otto-HahnStr,1723,15,,N,,112
Northeim(Han),283,Einbeck-Salzderhel,5264,12,,N,,112
Northeim(Han),283,Hardegsen,2594,15,,N,,116
Northeim(Han),283,Hattorf,2641,20,,N,,373
Northeim(Han),283,Holzminden,391,83,,A,,116
Northeim(Han),283,Höxter-Godelheim,2299,70,,N,x,116
Northeim(Han),283,Höxter-Lüchtringen,3780,79,,A,x,116
Northeim(Han),283,Höxter-Ottbergen,4720,65,,N,,116
Northeim(Han),283,Höxter Rathaus,2923,75,,A,x,116
Northeim(Han),283,Katlenburg,3209,9,,N,,373
Northeim(Han),283,Lauenförde-Beverung,3578,53,,N,,116
Northeim(Han),283,Lenglern,3644,67,,A,x,116
Northeim(Han),283,Lödingsen,3722,61,,A,x,116
Northeim(Han),283,Nörten-Hardenberg,4441,10,,N,,119
Northeim(Han),283,Offensen(Kr North),4652,50,,A,,116
Northeim(Han),283,Stadtoldendorf,5665,98,,A,,116
Northeim(Han),283,Uslar,6041,29,,N,,116
Northeim(Han),283,Verliehausen,6077,46,,N,x,116
Northeim(Han),283,Vernawahlshausen,6078,42,,N,x,116
Northeim(Han),283,Volpriehausen,6112,22,,N,,116
Northeim(Han),283,Wulften,6592,15,,N,,373
Nörv.-Rommelsheim,4371,Vet.-Jakobwüllesh.,6070,2,,N,,23
Nörv.-Rommelsheim,4371,Vettweiß,6079,6,,N,,23
Nörv.-Rommelsheim,4371,Zülpich,6674,13,,N,,23
Nörvenich-Binsfeld,4370,Nörv.-Rommelsheim,4371,2,,N,,23
Nörvenich-Binsfeld,4370,Vet.-Jakobwüllesh.,6070,4,,N,,23
Nörvenich-Binsfeld,4370,Vettweiß,6079,8,,N,,23
Nörvenich-Binsfeld,4370,Zülpich,6674,15,,N,,23
Nossentin,12517,Schwenzin,12949,5,,N,,210
Nossentin,12517,Warenshof,13232,9,,N,,210
Nottuln-Appelhülsen,595,Buldern,1266,5,,N,,464
Nottuln-Appelhülsen,595,Senden-Bösensell,1065,4,,N,,464
Nufringen,4490,Goldberg(Württ),5201,14,,N,,408
Nufringen,4490,Oberaichen,4496,24,,N,,408
Nufringen,4490,Pfäffingen,4778,18,,N,,408
Nufringen,4490,Renningen Süd,5001,25,,N,,408
Nufringen,4490,Sindelfingen,5574,14,,N,,408
Nufringen,4490,Stuttgart Feuersee,6699,37,,N,,408
Nufringen,4490,Stuttgart Flugh/Mess,5768,30,,N,,408
Nufringen,4490,Stuttgart-Österfeld,5779,27,,N,,408
Nufringen,4490,Stuttgart-Rohr,5773,22,,N,,408
Nufringen,4490,Stuttgart Schwabstr.,6698,36,,N,,408
Nufringen,4490,Stuttgart Stadtmitte,6700,38,,N,,408
Nufringen,4490,Stuttgart Uni,6513,28,,N,,408
Nufringen,4490,Stuttgart-Vaihingen,5776,23,,N,,408
Nufringen,4490,Tübingen West,5916,24,,N,,408
Nufringen,4490,Unterjesingen Mitte,6002,20,,N,,408
Nufringen,4490,Unterjesingen Sand.,6003,21,,N,,408
Nünchritz,12523,Dresden-Friedrichst,13475,48,,A,,363
Nünchritz,12523,Dresden Mitte,13444,51,,A,,363
Nünchritz,12523,Ortrand,12565,36,,N,,363
Nünchritz,12523,Ottendorf-Okrilla Hp,12594,66,,A,,363
Nünchritz,12523,Ottendorf-Okrilla N,12595,67,,A,,363
Nünchritz,12523,Ottendorf-Okrilla S,12596,65,,A,,363
Nünchritz,12523,Prösen Ost,12681,30,,N,,363
Nünchritz,12523,Pulsnitz,12685,82,,A,,363
Nünchritz,12523,Pulsnitz Süd,12686,80,,A,,363
Nünchritz,12523,Radeberg,12699,66,,A,,363
Nünchritz,12523,Radebeul-Naundorf,13490,37,,A,,363
Nünchritz,12523,Radebeul-Weintraube,12700,41,,A,,363
Nünchritz,12523,Radebeul-Zitzschewig,12701,41,,A,,363
Nünchritz,12523,Weinböhla Hp,13267,23,,N,,363
Nünchritz,12523,Weixdorf,13268,61,,A,,363
Nünchritz,12523,Weixdorf Bad,13269,60,,A,,363
Nünchritz,12523,Zabeltitz,13368,21,,N,,363
Nürnberg-Dürrenhof,4442,Grafenwöhr,6697,104,,A,,314
Nürnberg-Dürrenhof,4442,Nürnberg-Dutzendt.,4476,3,,N,,314
Nürnberg-Dürrenhof,4442,Nürnberg-Erlensteg.,4478,60,,A,,314
Nürnberg-Dürrenhof,4442,Nürnberg Frankensta,4493,4,,N,,314
Nürnberg-Dürrenhof,4442,Nürnberg-Gleißh.,5304,1,,N,,314
Nürnberg-Dürrenhof,4442,Nürnberg-Laufamholz,4480,6,,N,,314
Nürnberg-Dürrenhof,4442,Nürnberg-Mögeldorf,4481,3,,N,,314
Nürnberg-Dürrenhof,4442,Nürnberg Ost,4471,62,,A,,314
Nürnberg-Dürrenhof,4442,Nürnberg Ostring,4470,2,,N,,314
Nürnberg-Dürrenhof,4442,Nürnberg-Rehhof,4491,5,,N,,314
Nürnberg-Dürrenhof,4442,Oberferrieden,4529,23,,N,,314
Nürnberg-Dürrenhof,4442,Ochenbruck,4609,16,,N,,314
Nürnberg-Dürrenhof,4442,Ottensoos,4725,20,,N,,314
Nürnberg-Dürrenhof,4442,Pappenheim,4753,133,,A,,314
Nürnberg-Dürrenhof,4442,Parsberg,4755,63,,N,,314
Nürnberg-Dürrenhof,4442,Pegnitz,4759,77,,A,,314
Nürnberg-Dürrenhof,4442,Plankstetten,4831,59,,N,,314
Nürnberg-Dürrenhof,4442,Poikam,4853,110,,N,,314
Nürnberg-Dürrenhof,4442,Pollanten,4856,52,,N,,314
Nürnberg-Dürrenhof,4442,Pölling,4847,32,,N,,314
Nürnberg-Dürrenhof,4442,Pommelsbrunn,4858,33,,N,,314
Nürnberg-Dürrenhof,4442,Postbauer-Heng,4875,26,,N,,314
Nürnberg-Dürrenhof,4442,Pressath,4880,111,,A,,314
Nürnberg-Dürrenhof,4442,Rebdorf-Hofmühle,4966,107,,A,,314
Nürnberg-Dürrenhof,4442,Regensburg-Prüfen.,4983,96,,N,,314
Nürnberg-Dürrenhof,4442,Reichenschwand,5005,41,,A,,314
Nürnberg-Dürrenhof,4442,Rollhofen,5154,48,,A,,314
Nürnberg-Dürrenhof,4442,Röthenbach(Pegnitz),5140,10,,N,,314
Nürnberg-Dürrenhof,4442,Röthenbach-Seespitz,5142,13,,N,,314
Nürnberg-Dürrenhof,4442,Röthenbach-Steinb,5141,12,,N,,314
Nürnberg-Dürrenhof,4442,Rückersdorf(Mfr),5209,53,,A,,314
Nürnberg-Dürrenhof,4442,Rupprechtstegen,5231,55,,A,,314
Nürnberg-Dürrenhof,4442,Saal(Donau),5238,118,,N,,314
Nürnberg-Dürrenhof,4442,Schnaittach Markt,5383,50,,A,,314
Nürnberg-Dürrenhof,4442,Schwaig,5451,8,,N,,314
Nürnberg-Dürrenhof,4442,Schwarzenbach(b Pre),5465,117,,A,,314
Nürnberg-Dürrenhof,4442,Sengenthal,5533,41,,N,,314
Nürnberg-Dürrenhof,4442,Seubersdorf,5543,56,,N,,314
Nürnberg-Dürrenhof,4442,Simmelsdorf-Hüttenb,5572,54,,A,,314
Nürnberg-Dürrenhof,4442,Sinzing,5581,99,,N,,314
Nürnberg-Dürrenhof,4442,Solnhofen,5593,127,,A,,314
Nürnberg-Dürrenhof,4442,Speikern,5625,46,,A,,314
Nürnberg-Dürrenhof,4442,Tauberfeld,5828,120,,A,,314
Nürnberg-Dürrenhof,4442,Trabitz,5890,117,,A,,314
Nürnberg-Dürrenhof,4442,Undorf,5966,87,,N,,314
Nürnberg-Dürrenhof,4442,Velden(b Hersbruck),6067,58,,A,,314
Nürnberg-Dürrenhof,4442,Vohburg-Rockolding,6101,152,,A,,314
Nürnberg-Dürrenhof,4442,Vorra(Pegnitz),6120,50,,A,,314
Nürnberg-Dürrenhof,4442,Wasserzell(b Eichst),6224,109,,A,,314
Nürnberg-Dürrenhof,4442,Winkelhaid,6476,20,,N,,314
Nürnberg-Dutzendt.,4476,Grafenwöhr,6697,107,,A,,314
Nürnberg-Dutzendt.,4476,Nürnberg-Erlensteg.,4478,63,,A,,314
Nürnberg-Dutzendt.,4476,Nürnberg Frankensta,4493,1,,N,,314
Nürnberg-Dutzendt.,4476,Nürnberg-Gleißh.,5304,2,,N,,314
Nürnberg-Dutzendt.,4476,Nürnberg-Laufamholz,4480,9,,N,,314
Nürnberg-Dutzendt.,4476,Nürnberg-Mögeldorf,4481,6,,N,,314
Nürnberg-Dutzendt.,4476,Nürnberg-Rehhof,4491,8,,N,,314
Nürnberg-Dutzendt.,4476,Oberferrieden,4529,20,,N,,314
Nürnberg-Dutzendt.,4476,Ochenbruck,4609,13,,N,,314
Nürnberg-Dutzendt.,4476,Ottensoos,4725,23,,N,,314
Nürnberg-Dutzendt.,4476,Pappenheim,4753,130,,A,,314
Nürnberg-Dutzendt.,4476,Parsberg,4755,60,,N,,314
Nürnberg-Dutzendt.,4476,Pegnitz,4759,80,,A,,314
Nürnberg-Dutzendt.,4476,Plankstetten,4831,56,,N,,314
Nürnberg-Dutzendt.,4476,Poikam,4853,107,,N,,314
Nürnberg-Dutzendt.,4476,Pollanten,4856,49,,N,,314
Nürnberg-Dutzendt.,4476,Pölling,4847,29,,N,,314
Nürnberg-Dutzendt.,4476,Pommelsbrunn,4858,36,,N,,314
Nürnberg-Dutzendt.,4476,Postbauer-Heng,4875,23,,N,,314
Nürnberg-Dutzendt.,4476,Pressath,4880,114,,A,,314
Nürnberg-Dutzendt.,4476,Rebdorf-Hofmühle,4966,104,,A,,314
Nürnberg-Dutzendt.,4476,Regensburg-Prüfen.,4983,93,,N,,314
Nürnberg-Dutzendt.,4476,Reichenschwand,5005,44,,A,,314
Nürnberg-Dutzendt.,4476,Rollhofen,5154,51,,A,,314
Nürnberg-Dutzendt.,4476,Röthenbach(Pegnitz),5140,13,,N,,314
Nürnberg-Dutzendt.,4476,Röthenbach-Seespitz,5142,16,,N,,314
Nürnberg-Dutzendt.,4476,Röthenbach-Steinb,5141,15,,N,,314
Nürnberg-Dutzendt.,4476,Rückersdorf(Mfr),5209,56,,A,,314
Nürnberg-Dutzendt.,4476,Rupprechtstegen,5231,58,,A,,314
Nürnberg-Dutzendt.,4476,Saal(Donau),5238,115,,N,,314
Nürnberg-Dutzendt.,4476,Schnaittach Markt,5383,53,,A,,314
Nürnberg-Dutzendt.,4476,Schwaig,5451,11,,N,,314
Nürnberg-Dutzendt.,4476,Schwarzenbach(b Pre),5465,120,,A,,314
Nürnberg-Dutzendt.,4476,Sengenthal,5533,38,,N,,314
Nürnberg-Dutzendt.,4476,Seubersdorf,5543,53,,N,,314
Nürnberg-Dutzendt.,4476,Simmelsdorf-Hüttenb,5572,57,,A,,314
Nürnberg-Dutzendt.,4476,Sinzing,5581,96,,N,,314
Nürnberg-Dutzendt.,4476,Solnhofen,5593,124,,A,,314
Nürnberg-Dutzendt.,4476,Speikern,5625,49,,A,,314
Nürnberg-Dutzendt.,4476,Tauberfeld,5828,117,,A,,314
Nürnberg-Dutzendt.,4476,Trabitz,5890,120,,A,,314
Nürnberg-Dutzendt.,4476,Undorf,5966,84,,N,,314
Nürnberg-Dutzendt.,4476,Velden(b Hersbruck),6067,61,,A,,314
Nürnberg-Dutzendt.,4476,Vohburg-Rockolding,6101,149,,A,,314
Nürnberg-Dutzendt.,4476,Vorra(Pegnitz),6120,53,,A,,314
Nürnberg-Dutzendt.,4476,Wasserzell(b Eichst),6224,106,,A,,314
Nürnberg-Dutzendt.,4476,Winkelhaid,6476,17,,N,,314
Nürnberg-Eibach,4477,Nürnberg-Reichelsd.,4483,3,,N,,6
Nürnberg-Eibach,4477,Nürnberg-Sandreuth,4484,2,,N,,6
Nürnberg-Eibach,4477,Nürnberg-Steinbühl,4487,4,,N,,6
Nürnberg-Eibach,4477,Pleinfeld,4835,39,,N,,6
Nürnberg-Eibach,4477,Ramsberg,4933,43,,N,,6
Nürnberg-Eibach,4477,Rednitzhembach,4978,13,,N,,6
Nürnberg-Eibach,4477,Reichelsdorfer Kell.,4994,5,,N,,6
Nürnberg-Eibach,4477,Roth,5185,20,,N,,6
Nürnberg-Eibach,4477,Schwabach,5439,10,,N,,6
Nürnberg-Eibach,4477,Schwabach-Limbach,5440,8,,N,,6
Nürnberg-Eibach,4477,Triesdorf,5907,68,,A,,6
Nürnberg-Eibach,4477,Unterheckenhofen,5995,24,,N,,6
Nürnberg-Eibach,4477,Unterschwaningen,6013,68,,N,,6
